Listening for gaze data, press any key to exit...
1193,7, 552,8
1201,5, 549,5
1224,4, 523,2
1217,4, 534,7
1228,3, 529,4
1211,1, 525,8
1223,4, 523,8
1208,8, 527,8
1220,0, 540,7
1227,6, 562,4
1248,6, 595,4
1270,2, 612,2
1270,5, 616,0
1265,5, 612,5
1277,5, 615,8
1285,1, 630,2
1295,5, 632,6
1299,8, 638,3
1275,3, 620,9
1292,7, 639,5
1287,6, 636,8
1282,4, 630,4
1248,7, 593,8
1248,7, 593,5
1581,9, 795,1
1642,0, 906,4
1632,9, 899,0
1627,3, 894,8
1643,8, 901,8
1638,8, 902,0
1645,2, 905,1
1662,7, 914,0
1669,3, 917,6
1672,3, 924,9
1673,4, 930,5
1677,5, 935,3
1682,1, 953,2
1680,3, 951,5
1682,1, 956,6
1683,2, 949,3
1685,6, 934,1
1677,3, 936,9
1674,1, 939,8
1672,0, 942,1
1669,6, 940,8
1651,1, 953,9
1602,2, 953,4
1629,7, 947,8
1527,8, 914,1
1365,9, 839,7
724,4, 578,6
653,1, 484,7
610,2, 471,3
571,6, 458,2
517,2, 438,2
500,3, 424,0
473,4, 396,0
449,7, 355,8
439,8, 312,7
508,9, 316,9
550,9, 337,0
639,8, 364,2
946,5, 478,7
1104,3, 531,5
1349,2, 585,2
1411,2, 616,8
1415,9, 619,0
1423,3, 645,4
1411,2, 634,1
1422,5, 651,6
1411,8, 647,5
1409,8, 648,0
1418,1, 653,8
1408,7, 635,2
1414,5, 640,7
1420,5, 636,6
1436,1, 623,7
1424,0, 627,8
1418,3, 620,2
1410,8, 621,7
1407,4, 619,9
1388,8, 627,7
1393,0, 616,6
1388,0, 613,0
1402,2, 616,8
1411,2, 625,6
1422,9, 625,3
1418,2, 624,4
1406,8, 619,0
1509,0, 680,1
1501,2, 684,6
1569,7, 791,8
1591,7, 831,6
1625,1, 886,9
1628,9, 899,0
1656,5, 947,2
1674,8, 933,8
1663,0, 944,8
1650,0, 941,4
1658,2, 927,5
1565,1, 910,5
1337,3, 843,0
1326,4, 855,6
1127,2, 802,2
955,0, 756,0
849,5, 729,0
643,6, 676,8
671,7, 682,2
682,5, 682,9
693,4, 687,0
703,2, 689,9
698,3, 687,7
476,1, 643,5
353,1, 625,3
289,3, 623,4
282,5, 625,5
-368,1, 693,3
-294,9, 678,8
-331,4, 665,7
-97,0, 641,5
135,1, 612,1
233,4, 598,9
666,6, 576,5
706,0, 574,8
693,5, 581,1
708,7, 593,2
765,0, 602,4
728,4, 575,1
746,3, 589,4
761,1, 599,7
771,6, 613,9
786,3, 622,8
710,3, 642,5
606,8, 653,5
427,6, 655,6
304,7, 651,7
141,3, 644,4
154,7, 651,7
56,6, 668,2
202,5, 671,9
539,2, 673,6
693,6, 679,6
714,0, 677,8
754,2, 675,2
742,8, 664,6
719,2, 646,9
732,2, 641,0
736,2, 638,0
744,1, 645,0
741,0, 642,6
735,9, 635,8
781,0, 657,9
760,2, 655,7
762,4, 665,7
767,1, 671,3
758,6, 656,7
757,7, 654,4
761,3, 649,3
761,0, 650,7
753,0, 633,9
755,4, 627,8
791,5, 647,4
809,3, 650,7
804,1, 649,8
811,5, 648,2
1058,9, 601,2
970,4, 613,7
992,3, 609,4
1202,6, 560,6
1316,0, 528,0
1437,0, 486,6
1470,3, 469,6
1630,0, 419,1
1628,2, 415,5
1644,0, 405,1
1642,8, 407,5
1646,5, 409,4
1672,2, 375,3
2093,1, 292,9
2251,3, 260,8
2299,4, 243,7
2318,6, 237,2
2435,5, 207,9
2440,9, 188,3
2441,5, 188,3
2458,9, 182,2
2456,0, 170,4
1542,4, 756,5
1530,6, 784,3
1531,2, 750,0
1512,8, 754,5
1490,8, 744,5
1484,6, 740,9
1485,4, 722,2
1490,5, 728,7
1497,6, 726,2
1501,6, 731,9
1506,4, 735,9
1503,7, 729,9
1505,6, 726,0
1500,9, 714,4
1501,0, 709,8
1499,6, 717,6
1501,5, 717,8
1498,5, 712,8
1494,9, 702,5
1487,3, 705,1
1486,4, 702,1
1486,2, 688,6
1489,2, 684,1
1492,3, 691,4
1484,4, 697,0
1486,6, 703,8
1494,4, 702,9
1520,2, 676,3
1527,1, 683,4
1520,6, 681,6
1501,7, 679,6
1505,2, 666,4
1502,0, 662,3
1496,7, 666,5
1490,4, 659,7
1489,9, 649,7
1489,3, 658,9
1490,6, 701,7
1493,5, 726,4
1493,0, 729,3
1494,5, 730,8
1509,9, 720,0
1612,0, 783,4
1664,2, 814,6
1690,2, 822,5
1685,4, 820,2
1683,5, 820,2
1481,6, 694,1
1496,3, 670,6
1488,3, 686,9
1490,4, 706,2
1489,7, 715,2
1503,9, 729,1
1503,1, 722,8
1522,8, 680,4
1519,6, 707,0
1518,5, 728,9
1512,7, 720,3
1512,6, 713,4
1513,6, 708,7
1517,4, 698,3
1509,8, 702,3
1516,7, 711,6
1515,8, 767,9
1508,4, 803,6
1511,2, 792,4
1507,3, 798,9
1506,3, 765,0
1507,0, 768,8
1509,0, 751,6
1509,0, 744,0
1509,5, 738,2
1510,2, 733,5
1511,2, 726,6
1513,3, 708,7
1513,0, 717,7
1504,5, 725,1
1497,4, 737,1
1512,1, 738,1
1517,2, 760,9
1498,2, 718,2
1496,7, 715,0
1480,5, 714,0
1465,3, 699,9
1458,3, 713,5
1432,7, 671,1
1418,4, 659,4
1413,9, 632,9
1413,2, 642,5
1411,5, 644,9
1410,4, 653,9
1409,7, 696,6
1411,7, 700,5
1414,4, 699,3
1412,4, 698,6
1409,0, 691,2
1406,3, 692,4
1402,5, 680,6
1405,7, 666,4
1403,4, 667,7
1397,5, 663,7
1398,1, 668,2
1402,9, 666,0
1397,3, 664,7
1398,5, 663,1
1392,4, 657,4
1387,0, 648,0
1384,3, 644,5
1384,2, 644,6
1383,5, 639,5
1383,2, 634,5
1389,2, 637,6
1388,1, 635,6
1377,7, 629,0
1375,1, 628,5
1374,4, 627,6
1370,3, 635,4
1365,5, 653,9
1365,3, 659,2
1351,1, 629,5
1329,5, 590,1
1339,4, 589,2
1362,2, 587,6
1348,5, 615,8
1353,4, 612,9
1358,6, 609,9
1353,0, 623,9
1357,9, 636,4
1357,2, 637,4
1358,2, 639,9
1363,2, 647,0
1363,8, 647,6
1361,9, 649,2
1359,2, 650,0
1359,7, 650,1
1359,6, 657,7
1356,9, 656,4
1356,3, 654,1
1346,1, 634,8
1341,0, 628,1
1338,8, 620,8
1280,7, 529,1
1277,1, 514,8
1279,8, 509,0
1278,9, 505,0
1289,1, 512,8
1292,3, 519,1
1296,4, 525,0
1291,5, 538,8
1284,5, 543,6
1287,3, 543,6
1289,7, 547,5
1287,7, 545,6
1290,5, 550,2
1297,3, 560,8
1299,4, 568,0
1304,8, 581,3
1309,5, 602,3
1312,8, 624,0
1323,9, 628,9
1321,2, 630,5
1317,2, 630,7
1326,5, 624,7
1327,5, 623,9
1319,8, 636,5
1313,8, 644,2
1314,3, 649,0
1323,6, 657,9
1327,9, 659,9
1326,2, 658,7
1330,2, 658,8
1330,4, 654,4
1336,6, 636,5
1335,7, 636,8
1549,4, 801,9
1681,1, 904,5
1674,4, 927,5
1677,0, 916,0
1675,9, 915,3
1681,8, 920,0
1684,1, 921,9
1683,0, 915,9
1688,5, 885,9
1663,2, 869,7
1681,0, 871,0
1675,2, 866,5
1694,4, 888,7
1686,9, 876,9
1676,4, 852,6
1683,3, 847,3
1674,2, 851,9
1679,7, 895,1
1677,5, 887,7
1688,4, 916,8
1660,2, 851,1
1651,0, 890,6
1676,3, 919,6
1674,5, 924,4
1671,5, 923,0
1674,8, 946,6
1675,7, 942,9
1670,3, 925,6
1659,3, 922,5
1663,3, 950,7
1679,2, 926,5
1615,2, 954,2
1551,3, 941,4
1460,5, 854,6
1440,1, 834,3
1421,4, 814,6
1415,1, 800,1
1405,2, 803,5
1407,8, 799,9
1397,4, 799,3
1389,4, 785,8
1368,5, 744,5
1366,9, 744,2
1375,5, 758,3
1379,8, 753,9
1391,2, 748,9
1361,7, 739,7
1379,4, 744,5
1365,1, 747,5
1376,5, 740,8
1369,6, 740,7
1382,7, 752,2
1345,9, 734,0
1327,9, 731,1
1325,2, 729,7
1371,7, 754,9
1328,8, 733,8
1351,9, 757,0
1357,1, 761,5
1391,4, 791,2
1411,2, 834,8
1416,3, 849,2
1414,2, 841,1
1389,1, 789,7
1375,0, 755,6
1377,2, 756,0
1385,0, 765,7
1391,1, 775,3
1385,3, 765,7
1391,5, 777,8
1374,8, 758,8
1381,4, 767,6
1375,1, 759,1
1366,3, 745,4
1367,1, 745,0
1370,2, 747,6
1381,7, 764,1
1400,1, 789,9
1399,9, 789,6
1400,4, 790,2
1403,2, 785,2
1410,1, 768,7
1419,7, 775,8
1507,2, 847,1
1520,8, 859,6
1578,6, 919,1
1621,3, 958,9
1635,6, 978,0
1654,0, 997,1
1672,6, 1034,6
1670,2, 1026,9
1665,6, 1028,2
1677,3, 1029,6
1685,2, 1042,6
1734,8, 1154,8
1731,9, 1124,4
2318,5, 2038,9
2377,3, 2174,5
2379,0, 2206,5
2401,1, 2260,7
2420,1, 2317,2
2414,0, 2308,5
2362,9, 2231,9
2419,6, 2370,1
2425,8, 2379,0
2434,3, 2367,8
2432,7, 2381,3
2389,3, 2323,1
2401,7, 2274,2
2428,0, 2263,8
2440,9, 2255,8
2480,8, 2363,8
2473,5, 2344,3
2456,0, 2329,4
2418,7, 2410,3
2430,5, 2466,5
2422,9, 2470,5
2379,8, 2572,1
2377,6, 2564,5
2367,2, 2548,1
2362,0, 2540,2
2356,6, 2556,5
2362,1, 2424,6
2357,3, 2398,2
2364,9, 2417,3
2382,2, 2475,3
2382,9, 2430,9
2439,2, 2508,7
2538,1, 2583,1
2540,6, 2578,5
2469,5, 2546,6
2315,1, 2495,8
2247,6, 2559,7
2301,4, 2612,8
2248,2, 2616,9
2360,2, 2675,9
2336,6, 2645,3
2327,0, 2643,7
2283,8, 2564,1
2184,1, 2179,1
2078,6, 1867,3
1805,4, 1405,9
1583,3, 909,1
1590,2, 904,1
1591,9, 897,0
1582,8, 905,0
1594,1, 898,4
1599,6, 883,8
1590,8, 893,8
1581,2, 905,9
1588,1, 906,1
1611,6, 930,8
1611,8, 951,1
1611,3, 948,1
1611,6, 969,5
1608,4, 954,7
1602,5, 943,5
1588,7, 951,6
1591,0, 959,9
1611,0, 956,9
1613,2, 955,8
1605,7, 940,0
1595,6, 950,7
1594,8, 944,5
1599,3, 948,8
1630,6, 965,7
1628,9, 965,4
1630,7, 942,5
1642,2, 957,6
1660,7, 984,1
1675,0, 977,1
1679,9, 987,6
1687,7, 977,3
1677,3, 954,1
1681,7, 948,4
1684,8, 961,3
1687,1, 956,8
1695,7, 951,1
1697,4, 953,1
1700,1, 957,2
1725,4, 967,0
2180,6, 679,8
2733,8, 778,5
2392,4, 1863,9
2221,3, 2500,8
2257,9, 2504,9
2264,5, 2525,4
2298,9, 2535,4
2422,5, 2552,8
2357,1, 2572,4
2267,9, 2624,5
2294,1, 2609,3
2309,5, 2626,5
2309,8, 2619,1
2400,2, 2638,6
2365,8, 2627,4
2307,4, 2663,0
2389,9, 2640,1
2420,5, 2605,1
2346,8, 2654,4
1557,5, 936,2
1580,6, 912,3
1614,2, 903,4
1614,1, 904,2
1604,8, 914,4
1610,4, 910,9
1603,4, 912,4
1599,6, 910,9
1572,7, 910,5
1498,4, 864,1
638,5, 650,9
886,4, 721,2
200,7, 528,3
64,5, 490,9
69,9, 527,8
180,0, 601,2
299,2, 646,2
257,8, 634,9
310,6, 666,0
310,6, 667,5
79,5, 704,7
103,7, 701,5
72,7, 703,2
-113,9, 730,0
-98,9, 726,3
-104,2, 721,4
-98,2, 719,0
-78,1, 710,6
-81,4, 710,4
-70,3, 701,0
-75,2, 692,6
-71,0, 692,3
-46,9, 713,5
-47,3, 717,3
-45,3, 718,9
-37,8, 724,5
-36,6, 725,8
3,1, 747,0
15,4, 749,6
33,1, 757,8
36,9, 758,1
45,8, 744,1
44,5, 749,7
56,9, 782,5
68,5, 786,7
71,9, 782,7
85,1, 774,9
82,7, 765,6
95,0, 768,3
93,7, 770,9
72,6, 782,5
74,6, 776,7
89,1, 773,1
90,0, 769,6
86,3, 773,7
97,8, 772,1
102,1, 771,9
98,6, 771,8
100,2, 773,6
101,7, 774,2
91,5, 772,2
69,5, 762,4
60,7, 761,1
59,3, 763,5
40,7, 764,8
44,7, 761,2
44,7, 762,8
43,8, 766,3
22,2, 767,8
12,6, 772,0
-3,5, 769,8
