Listening for gaze data, press any key to exit...
1234,0, 557,2
1236,9, 558,4
1232,9, 557,4
1232,7, 557,3
1232,6, 564,9
1179,6, 549,8
1039,1, 478,6
1005,2, 467,4
974,8, 461,6
983,4, 474,5
983,6, 479,3
981,2, 478,8
974,3, 477,0
970,7, 472,4
968,4, 463,1
966,8, 460,6
966,0, 458,6
971,0, 454,4
972,5, 455,4
972,0, 457,8
975,3, 460,8
974,0, 457,7
976,8, 463,9
977,4, 464,7
984,3, 475,6
986,1, 507,2
1093,2, 1058,9
1099,8, 1100,8
1107,4, 1191,0
1180,4, 1884,0
1216,0, 1860,6
1228,1, 1830,8
1211,0, 1847,8
1211,1, 1845,6
1210,8, 1849,9
1218,2, 1827,8
1209,9, 1830,9
1185,2, 1837,0
1195,7, 1834,0
1200,5, 1825,9
1202,1, 1815,1
1163,8, 1874,7
1158,5, 1888,0
1198,3, 2228,9
1231,2, 2608,3
1236,7, 2699,5
1239,5, 2759,4
1224,6, 2789,0
1237,5, 2773,0
1234,8, 2774,8
1225,6, 2718,5
1230,2, 2726,1
1231,4, 2721,7
1224,8, 2664,7
1223,0, 2659,2
1307,4, 2661,1
1341,1, 2648,7
1527,2, 2598,0
1515,3, 2559,6
1769,9, 2471,7
1965,8, 2511,4
2096,3, 2507,5
2155,3, 2421,5
2147,1, 2437,0
1340,4, 1258,1
900,7, 793,1
684,1, 621,5
436,3, 476,2
395,9, 465,4
332,9, 453,6
320,0, 508,9
339,5, 533,3
360,9, 552,3
375,9, 562,4
397,7, 570,9
403,9, 575,6
413,1, 575,0
416,0, 579,1
428,5, 586,5
463,2, 602,7
429,5, 579,4
419,9, 573,4
382,6, 560,2
382,4, 564,1
-120,8, 169,8
-98,6, 153,6
-115,8, 166,3
-98,8, 171,9
-153,9, 102,6
157,4, 259,7
2300,6, 2359,9
2374,4, 2381,8
2307,6, 2397,7
2179,6, 2416,9
2210,5, 2415,6
2194,1, 2397,9
2217,1, 2354,9
2227,3, 2341,3
2223,2, 2371,2
2240,0, 2350,7
2249,5, 2332,7
2242,8, 2327,1
2247,6, 2336,6
2254,4, 2362,5
2294,8, 2384,7
2263,3, 2307,3
1368,6, 1329,5
766,7, 751,7
387,4, 511,5
76,3, 366,8
-567,4, 141,4
-479,8, 195,8
-430,2, 212,9
-482,7, 178,2
-497,9, 153,7
-460,1, 159,1
-460,1, 159,1
-115,2, 186,1
177,5, 153,5
330,3, 223,2
216,0, 171,6
272,5, 195,4
399,9, 265,5
485,9, 307,2
488,9, 307,5
484,8, 294,7
506,2, 312,3
