Listening for gaze data, press any key to exit...
619,0, 593,6
618,6, 593,5
614,4, 595,2
625,6, 600,1
627,0, 569,2
636,2, 565,2
642,4, 562,2
642,2, 560,6
630,9, 551,3
633,6, 552,6
590,5, 601,2
603,2, 588,9
598,9, 595,8
597,9, 596,8
626,5, 579,2
636,8, 598,6
649,8, 608,5
682,8, 644,8
710,6, 663,6
717,3, 675,3
750,7, 713,1
755,1, 720,3
762,7, 717,6
769,3, 718,2
767,2, 719,0
763,9, 717,1
767,7, 714,3
763,4, 704,4
724,3, 686,1
721,0, 684,3
713,2, 688,6
710,3, 686,7
714,1, 675,6
705,7, 682,9
703,8, 656,4
713,1, 640,8
710,3, 642,9
708,6, 646,5
715,6, 647,4
715,2, 651,0
733,5, 676,1
741,2, 676,5
757,4, 684,9
749,1, 672,2
761,6, 681,6
769,3, 694,1
775,1, 724,6
795,8, 773,8
838,3, 806,9
1061,9, 1043,1
1131,0, 1113,9
1226,0, 1216,9
1304,7, 1342,2
1350,9, 1367,3
1572,5, 1712,2
1875,2, 2247,8
1860,9, 2190,5
1931,6, 2277,9
2031,8, 2397,1
2026,3, 2360,0
2121,7, 2346,2
2257,1, 2433,1
2272,7, 2451,5
2304,5, 2541,2
2310,6, 2510,0
2324,5, 2509,2
2325,7, 2525,6
2321,7, 2507,8
2322,3, 2505,2
2324,1, 2523,3
2294,9, 2547,9
2333,8, 2574,2
2358,9, 2539,6
2338,9, 2535,4
2348,5, 2537,0
2370,2, 2555,8
2388,1, 2562,0
2369,4, 2522,7
2396,9, 2499,9
2370,3, 2483,9
2345,7, 2479,2
2339,9, 2469,0
2340,7, 2468,2
1999,1, 1936,0
1872,1, 1709,4
1822,2, 1663,7
1723,0, 1486,3
1492,4, 1128,2
1303,4, 902,9
1147,8, 681,6
1091,9, 601,1
1050,0, 570,2
1046,6, 569,2
1046,2, 568,7
1044,4, 568,3
1041,6, 567,5
1023,6, 554,2
903,6, 558,5
406,5, 546,4
56,2, 535,2
-110,1, 561,3
-152,7, 553,5
-58,6, 409,2
64,1, 276,0
-35,1, 151,0
-46,2, 130,7
-160,0, 69,4
-157,4, 80,3
-147,4, 98,0
-136,8, 132,7
-135,8, 145,3
-128,2, 139,7
-275,6, -124,6
-180,7, 18,8
160,7, 395,2
330,7, 572,3
339,1, 642,3
333,0, 624,3
342,8, 610,3
360,1, 645,7
363,4, 654,1
370,3, 662,9
427,0, 684,9
479,7, 727,7
489,6, 759,0
428,6, 766,2
295,2, 765,3
-64,1, 743,8
-89,5, 720,2
-92,3, 721,3
-92,5, 725,5
-110,1, 721,1
-115,1, 731,4
-114,7, 729,4
-118,3, 725,4
-116,7, 728,9
-119,9, 732,1
-36,5, 770,2
39,6, 871,7
183,6, 1020,1
189,3, 1010,5
206,6, 1014,1
291,1, 1083,4
305,9, 1092,5
344,2, 1117,6
374,7, 1137,6
374,8, 1149,1
369,2, 1156,8
324,5, 1192,6
311,4, 1196,5
267,8, 1216,4
221,9, 1244,4
211,8, 1282,7
190,9, 1306,8
170,5, 1333,8
180,0, 1333,5
193,8, 1334,9
184,6, 1338,1
177,5, 1339,8
193,4, 1337,6
218,2, 1342,2
275,1, 1351,4
270,5, 1353,2
266,4, 1364,6
255,5, 1366,6
257,7, 1362,3
272,4, 1351,1
268,8, 1349,8
281,9, 1340,4
261,2, 1344,9
265,4, 1342,1
256,0, 1343,7
230,9, 1352,1
229,9, 1352,8
279,8, 1342,4
273,2, 1341,6
254,2, 1345,9
238,4, 1347,2
258,5, 1343,1
246,0, 1344,2
233,2, 1343,7
238,6, 1343,1
254,7, 1342,4
248,2, 1351,3
270,1, 1354,5
279,7, 1353,7
285,9, 1255,3
145,4, 1078,9
72,7, 1001,2
68,2, 997,8
90,3, 537,6
77,7, 522,9
15,1, 462,0
-83,7, 382,3
-267,2, 125,3
-251,3, 132,5
-204,2, 169,4
101,0, 304,7
517,9, 848,6
593,1, 1412,5
639,5, 1442,7
660,8, 1456,6
677,3, 1486,8
920,0, 1958,2
874,7, 1871,2
974,1, 2120,7
950,9, 2180,8
936,1, 2205,9
871,7, 2251,1
896,5, 2237,0
856,3, 2276,3
854,4, 2278,8
824,9, 2299,1
811,2, 2323,6
811,2, 2325,7
813,7, 2321,8
811,6, 2313,4
812,5, 2298,1
806,9, 2296,0
807,8, 2296,7
803,3, 2286,4
803,3, 2274,5
801,2, 2261,0
804,3, 2262,5
807,4, 2263,5
809,2, 2267,1
792,4, 2278,4
774,6, 2278,4
757,2, 2186,6
646,8, 1634,2
351,2, 391,2
298,5, 239,9
309,2, 229,3
311,8, 197,5
324,4, 200,2
379,3, 227,7
378,9, 227,8
390,6, 237,2
398,4, 244,4
318,5, 141,8
299,7, 119,1
285,0, 102,8
271,7, 71,4
248,4, 65,1
246,4, 53,4
199,8, 12,5
177,5, 36,6
182,5, 110,6
184,2, 111,9
187,2, 102,2
183,1, 122,3
117,7, 74,6
149,2, 117,1
115,8, 83,6
116,9, 61,3
143,7, 98,6
130,7, 80,0
122,9, 70,0
151,4, 89,1
168,0, 118,8
203,2, 153,7
261,4, 223,9
340,3, 289,1
405,1, 340,9
407,2, 340,9
769,5, 380,8
1293,2, 475,4
2009,7, 578,7
2014,7, 520,1
2022,5, 482,5
2019,5, 480,7
2015,8, 479,1
2004,3, 496,3
2003,9, 467,0
2005,6, 472,3
2034,8, 434,2
2037,8, 415,9
2034,3, 342,7
2032,6, 326,0
2091,5, 317,6
2173,8, 283,3
2296,8, 257,5
2406,8, 238,5
2497,6, 255,6
2427,1, 266,1
2609,9, 319,0
2627,9, 337,4
2586,8, 381,5
2593,7, 372,8
2635,7, 340,6
2641,1, 330,6
2636,4, 330,0
2654,6, 325,6
2656,1, 325,6
2666,7, 335,0
2662,1, 321,2
2669,3, 280,1
2663,0, 277,4
2660,3, 292,1
2654,4, 310,2
2653,5, 305,0
2651,8, 294,7
2654,1, 311,1
2656,0, 329,5
2648,7, 333,3
2655,2, 334,3
2649,3, 328,5
2631,9, 325,3
2636,1, 330,3
2642,6, 336,2
2638,6, 332,4
2646,8, 341,6
2644,3, 340,0
2618,9, 305,4
2614,2, 299,8
2613,8, 299,2
2614,1, 299,5
2622,6, 290,9
2618,1, 297,3
2624,8, 294,4
2630,3, 292,1
2625,0, 298,4
2518,5, 296,5
2539,0, 301,7
2583,6, 300,1
2600,0, 311,7
2599,3, 317,8
2592,6, 311,2
2610,7, 314,5
2609,5, 323,4
2603,8, 323,4
2597,0, 331,1
2592,0, 320,2
2585,1, 312,9
2587,6, 322,5
2578,3, 317,1
2586,9, 324,8
2587,9, 324,4
2587,8, 322,1
2591,1, 324,1
2590,0, 320,8
2600,9, 328,6
2597,9, 325,6
2626,4, 344,1
2635,6, 342,9
2622,1, 325,7
2627,4, 338,9
2629,8, 342,6
2624,4, 335,1
2621,3, 334,2
2606,7, 352,9
2606,6, 349,4
2573,1, 363,9
2538,5, 428,7
2534,5, 429,3
2539,3, 429,7
2531,8, 417,1
2586,4, 381,6
2585,7, 387,2
2584,0, 367,5
2580,9, 354,5
2607,7, 376,0
2619,4, 385,3
2607,6, 375,8
2617,5, 384,0
2601,4, 371,8
2568,4, 357,2
2586,2, 366,7
2586,5, 378,7
2597,1, 397,8
2592,2, 392,5
2604,3, 403,0
2608,0, 405,9
2622,6, 404,9
2615,0, 393,6
2618,0, 392,6
2624,1, 391,5
2619,4, 385,6
2620,0, 383,0
2612,1, 367,7
243,6, 304,6
601,1, 492,3
688,6, 546,0
987,7, 688,6
1639,8, 1151,7
2198,4, 2535,3
2272,1, 2366,4
2376,1, 2267,2
2214,7, 2307,2
1745,0, 2299,0
1970,6, 2354,5
1912,2, 2317,6
1895,8, 2296,0
1943,0, 2289,3
2077,4, 2292,0
2317,4, 2283,8
2302,4, 2300,5
2376,4, 2530,2
2332,0, 2444,1
2323,1, 2436,3
2276,4, 2451,8
2230,9, 2372,3
2008,5, 2134,0
1683,9, 1779,2
865,1, 916,2
590,9, 635,9
415,2, 558,4
402,7, 551,7
407,6, 553,7
299,2, 460,3
247,6, 444,5
262,8, 470,8
269,7, 470,7
256,5, 459,8
260,9, 462,7
296,3, 512,1
333,2, 528,4
437,1, 613,3
501,4, 662,9
569,9, 707,4
534,8, 755,7
539,7, 762,5
520,3, 851,3
511,6, 917,2
520,9, 968,8
502,8, 1112,7
502,0, 1125,8
464,5, 1241,0
481,9, 1243,8
454,5, 1239,4
427,6, 1235,4
419,8, 1230,7
363,9, 1225,7
360,1, 1227,3
354,7, 1227,5
360,3, 1229,3
347,8, 1232,0
349,3, 1232,8
104,3, 1391,8
161,2, 1445,0
58,6, 1428,0
57,8, 1430,8
68,6, 1440,2
44,0, 1433,9
59,0, 1439,2
66,4, 1438,5
79,8, 1428,9
58,0, 1411,1
49,0, 1412,7
48,4, 1416,8
39,0, 1430,1
1,1, 1424,4
2,8, 1420,3
-12,0, 1427,5
-12,4, 1437,1
6,1, 1436,3
14,3, 1434,8
36,4, 1428,3
33,9, 1427,2
38,6, 1419,0
63,7, 1422,2
94,5, 1422,6
98,2, 1422,1
107,2, 1424,5
115,0, 1424,1
150,7, 1421,7
569,8, 1347,5
615,0, 1335,2
628,6, 1329,9
695,4, 1316,0
680,4, 1294,9
671,5, 1290,4
679,1, 1286,8
662,8, 1275,5
653,1, 1270,5
658,1, 1270,1
640,1, 1267,3
624,9, 1263,4
616,5, 1262,7
593,9, 1255,5
539,0, 1240,0
534,9, 1229,4
-181,9, 241,7
-378,6, 35,2
-330,4, 60,5
-365,4, 44,8
